Subject Area,Mapping Name,Component Type,Component Name,Port Name,Data Type,Unused/Unconnected Mapping,Precision,Scale,Column Sequence No,Input,Output,Group Name,Variable,Lookup,Return Value,Group Filter Condition,Sort Key,Direction,Expression,Group By,Sequence,Master,Default Value,Target Load Plan,Description,Target Key Type,Target Not Null
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,rplc_svr_del_ind,string,NO,1,0,24.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,rplc_svr_own_id,number,NO,5,0,25.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,rplc_svr_updt_ts,string,NO,26,0,26.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,calr_intl_num,string,NO,18,0,27.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,call_trk_txt_typ_cd,string,NO,8,0,28.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,call_trk_txt_seq_num,number,NO,4,0,29.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,call_trk_txt,string,NO,300,0,30.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,crt_id1,string,NO,15,0,31.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,crt_ts1,string,NO,26,0,32.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,updt_id1,string,NO,15,0,33.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,updt_ts1,string,NO,26,0,34.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,rplc_svr_del_ind1,string,NO,1,0,35.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,rplc_svr_own_id1,number,NO,5,0,36.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,rplc_svr_updt_ts1,string,NO,23,0,37.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Target Definition,Member_Diary_Active_ff,DTL_ACTION,string,NO,1,0,38.0,YES,,,,,,,,,,,,,,1.0,,NOT A KEY,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_id,numeric,NO,9,0,1.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,apl_tin,char,NO,9,0,2.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,call_dt,datetime,NO,23,3,3.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,cust_id,char,NO,10,0,4.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_lst_nm,char,NO,30,0,5.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_frst_nm,char,NO,20,0,6.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_mid_nm,char,NO,1,0,7.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_cntry_cd,char,NO,3,0,8.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_area_cd,char,NO,3,0,9.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_xchg_cd,char,NO,3,0,10.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_ln_cd,char,NO,4,0,11.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_ext_cd,char,NO,5,0,12.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_ctgy_cd,char,NO,8,0,13.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,call_typ_cd,char,NO,8,0,14.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,cust_met_crrs_id,char,NO,40,0,15.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,rslv_dt,datetime,NO,23,3,16.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,loc_call_recd_cd,char,NO,8,0,17.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,call_dtls_txt_cd,char,NO,8,0,18.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,call_trk_cust_name,char,NO,50,0,19.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,crt_id,char,NO,15,0,20.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,crt_ts,datetime,NO,23,3,21.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,updt_id,char,NO,15,0,22.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,updt_ts,datetime,NO,23,3,23.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,rplc_svr_del_ind,char,NO,1,0,24.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,rplc_svr_own_id,smallint,NO,5,0,25.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,rplc_svr_updt_ts,datetime,NO,23,3,26.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk,calr_intl_num,char,NO,18,0,27.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,calr_id,numeric,NO,9,0,1.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,call_trk_txt_typ_cd,char,NO,8,0,2.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,call_trk_txt_seq_num,decimal,NO,3,0,3.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,call_trk_txt,varchar,NO,300,0,4.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,crt_id,char,NO,15,0,5.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,crt_ts,datetime,NO,23,3,6.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,updt_id,char,NO,15,0,7.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,updt_ts,datetime,NO,23,3,8.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,rplc_svr_del_ind,char,NO,1,0,9.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,rplc_svr_own_id,smallint,NO,5,0,10.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Definition,tstcall_trk_txt,rplc_svr_updt_ts,datetime,NO,23,3,11.0,,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_id,decimal,NO,9,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,apl_tin,string,NO,9,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,call_dt,date/time,NO,29,9,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,cust_id,string,NO,10,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_lst_nm,string,NO,30,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_frst_nm,string,NO,20,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_mid_nm,string,NO,1,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_cntry_cd,string,NO,3,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_area_cd,string,NO,3,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_xchg_cd,string,NO,3,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_ln_cd,string,NO,4,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_ext_cd,string,NO,5,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_ctgy_cd,string,NO,8,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,call_typ_cd,string,NO,8,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,cust_met_crrs_id,string,NO,40,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,rslv_dt,date/time,NO,29,9,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,loc_call_recd_cd,string,NO,8,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,call_dtls_txt_cd,string,NO,8,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,call_trk_cust_name,string,NO,50,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,crt_id,string,NO,15,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,crt_ts,date/time,NO,29,9,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,updt_id,string,NO,15,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,updt_ts,date/time,NO,29,9,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,rplc_svr_del_ind,string,NO,1,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,rplc_svr_own_id,small integer,NO,5,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,rplc_svr_updt_ts,date/time,NO,29,9,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_intl_num,string,NO,18,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,calr_id1,decimal,NO,9,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,call_trk_txt_typ_cd,string,NO,8,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,call_trk_txt_seq_num,decimal,NO,3,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,call_trk_txt,string,NO,300,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,crt_id1,string,NO,15,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,crt_ts1,date/time,NO,29,9,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,updt_id1,string,NO,15,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,updt_ts1,date/time,NO,29,9,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,rplc_svr_del_ind1,string,NO,1,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,rplc_svr_own_id1,small integer,NO,5,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Source Qualifier,SQ_tstcall_trk,rplc_svr_updt_ts1,date/time,NO,29,9,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_id,decimal,NO,9,0,,YES,YES,,,,,,,,calr_id,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,apl_tin,string,NO,9,0,,YES,YES,,,,,,,,apl_tin,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,call_dt,date/time,NO,29,9,,YES,YES,,,,,,,,call_dt,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,cust_id,string,NO,10,0,,YES,YES,,,,,,,,cust_id,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_lst_nm,string,NO,30,0,,YES,YES,,,,,,,,calr_lst_nm,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_frst_nm,string,NO,20,0,,YES,YES,,,,,,,,calr_frst_nm,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_mid_nm,string,NO,1,0,,YES,YES,,,,,,,,calr_mid_nm,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_cntry_cd,string,NO,3,0,,YES,YES,,,,,,,,calr_cntry_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_area_cd,string,NO,3,0,,YES,YES,,,,,,,,calr_area_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_xchg_cd,string,NO,3,0,,YES,YES,,,,,,,,calr_xchg_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_ln_cd,string,NO,4,0,,YES,YES,,,,,,,,calr_ln_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_ext_cd,string,NO,5,0,,YES,YES,,,,,,,,calr_ext_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_ctgy_cd,string,NO,8,0,,YES,YES,,,,,,,,calr_ctgy_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,call_typ_cd,string,NO,8,0,,YES,YES,,,,,,,,call_typ_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,cust_met_crrs_id,string,NO,40,0,,YES,YES,,,,,,,,cust_met_crrs_id,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,rslv_dt,date/time,NO,29,9,,YES,YES,,,,,,,,rslv_dt,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,loc_call_recd_cd,string,NO,8,0,,YES,YES,,,,,,,,loc_call_recd_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,call_dtls_txt_cd,string,NO,8,0,,YES,YES,,,,,,,,call_dtls_txt_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,call_trk_cust_name,string,NO,50,0,,YES,YES,,,,,,,,call_trk_cust_name,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,crt_id,string,NO,15,0,,YES,YES,,,,,,,,crt_id,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,crt_ts,date/time,NO,29,9,,YES,YES,,,,,,,,crt_ts,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,updt_id,string,NO,15,0,,YES,YES,,,,,,,,updt_id,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,updt_ts,date/time,NO,29,9,,YES,YES,,,,,,,,updt_ts,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,rplc_svr_del_ind,string,NO,1,0,,YES,YES,,,,,,,,rplc_svr_del_ind,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,rplc_svr_own_id,small integer,NO,5,0,,YES,YES,,,,,,,,rplc_svr_own_id,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,rplc_svr_updt_ts,date/time,NO,29,9,,YES,YES,,,,,,,,rplc_svr_updt_ts,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,calr_intl_num,string,NO,18,0,,YES,YES,,,,,,,,calr_intl_num,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,call_trk_txt_typ_cd,string,NO,8,0,,YES,YES,,,,,,,,call_trk_txt_typ_cd,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,call_trk_txt_seq_num,decimal,NO,3,0,,YES,YES,,,,,,,,call_trk_txt_seq_num,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,in_call_trk_txt,string,NO,300,0,,YES,,,,,,,,,,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,call_trk_txt,string,NO,300,0,,,YES,,,,,,,,"REPLACESTR(0,in_call_trk_txt,CHR(13),CHR(10),'¦')_x000D_
_x000D_
--REPLACESTR(0,REPLACESTR(0,in_call_trk_txt,CHR(13),'¦'),CHR(10),'¦')_x000D_
",,,,ERROR('transformation error'),,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,crt_id1,string,NO,15,0,,YES,YES,,,,,,,,crt_id1,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,crt_ts1,date/time,NO,29,9,,YES,YES,,,,,,,,crt_ts1,,,,,,,,
MetLife_p2_CSC_GroupLife,m_STARTRAK_Member_Diary_Active_One_Time_Extraction,Expression,exp_Member_Diary_Active,updt_id1,string,NO,15,0,,YES,YES,,,,,,,,updt_id1,,,,,,,,
