Subject Area,Mapping Name,Component Type,Component Name,Property Type,Property Value,Reusable,Unused/Unconnected Mapping
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Lookup source is static,YES,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Source Type,Flat File,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Insert Else Update,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Synchronize Dynamic Cache,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Dynamic Lookup Cache,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Sorted Input,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Connection Information,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Lookup cache directory name,$PMCacheDir,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Pre-build lookup cache,Auto,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Case Sensitive String Comparison,YES,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Lookup cache persistent,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Re-cache from lookup source,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Lookup table name,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Recache if Stale,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Cache File Name Prefix,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Lookup policy on multiple match,Use Any Value,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Null ordering,Null Is Highest Value,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Lookup caching enabled,YES,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_T_POL_TRAN_POL_CHG_RDR_temp,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Associated Source Definitions,T_POL_TRAN_COMM_CHRGBCK,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_COMM_CHRGBCK,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_AGNT_PCT_SPLT,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_AGNT_PCT_SPLT,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup Sql Override,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Update Dynamic Cache Condition,TRUE,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Recache if Stale,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Subsecond Precision,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup policy on multiple match,Use Any Value,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup Index Cache Size,Auto,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Pre-build lookup cache,Auto,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup table name,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup cache persistent,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup condition,MSTR_ID = MSTR_ID_in AND TRAN_DT = TRAN_DT_in AND TRAN_ACT_GUID_CD = TRAN_ACT_GUID_CD_in,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Source Type,Flat File,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Synchronize Dynamic Cache,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Output Old Value On Update,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Null ordering,Null Is Highest Value,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Case Sensitive String Comparison,YES,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup Data Cache Size,Auto,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Connection Information,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Insert Else Update,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Sorted Input,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Re-cache from lookup source,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup source is static,YES,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Dynamic Lookup Cache,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Update Else Insert,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup cache directory name,$PMCacheDir,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup cache initialize,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Cache File Name Prefix,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Lookup caching enabled,YES,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Connected Lookup,LKP_COMM_CHRGBCK,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Associated Source Definitions,T_POL_TRAN_FLD_CHG,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_FLD_CHG,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DIVD_DSBRS_CHG,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DIVD_DSBRS_CHG,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_ANNV,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_ANNV,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_APO_TERM,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_APO_TERM,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_MODE_PREM_PY,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_MODE_PREM_PY,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_Add_Defaults_Null_Check_T_POL_TRAN_DIVD_TERM_CONV,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_Add_Defaults_Null_Check_T_POL_TRAN_DIVD_TERM_CONV,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_CHLD_DTH_CLM,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_CHLD_DTH_CLM,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Associated Source Definitions,T_POL_TRAN_ANNV,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ANNV,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DIVD_TFER,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_DIVD_TFER,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Associated Source Definitions,T_DSBRS_RSTRC,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_DSBRS_RSTRC,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Associated Source Definitions,T_INS_POL_TRAN_FUND1,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_INS_POL_TRAN_FUND,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_Add_Defaults_Null_Check_T_POL_TRAN_DSBRS_RDR,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,EXP_Add_Defaults_Null_Check_T_POL_TRAN_DSBRS_RDR,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_POL_HIST,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_convert_datatype_T_POL_TRAN_POL_HIST,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Associated Source Definitions,T_POL_TRAN_NFRFT_CHG,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_NFRFT_CHG,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Associated Source Definitions,T_POL_TRAN_POL_CHG_RDR,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_POL_CHG_RDR,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Associated Source Definitions,T_POL_TRAN_ADDL_CRRS_1203,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Select Distinct,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Pre SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Post SQL,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Number Of Sorted Ports,0,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Sql Query,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Output is deterministic,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,User Defined Join,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Output is repeatable,Never,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Source Filter,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Qualifier,SQ_T_POL_TRAN_ADDL_CRRS_1203,Description,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_RDR_SURR_VAL_STTS,Tracing Level,Normal,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_RDR_SURR_VAL_STTS,Description,,NO,NO
